city_a,city_b,distance_km,V_air,V_rail,V_total,weight,air_share,rail_share,has_air,has_rail
Malaga,Marseille,1108.4138471824954,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Milan,1495.0745948029921,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Munich,1819.3870106394054,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Murcia,323.1214828745096,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Nantes,1190.817554092672,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Naples,1680.006125005857,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Nice,1257.9440595101908,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Nuremberg,1886.968679296645,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Palermo,1575.7776484334734,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Palma,694.466219983831,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Paris,1456.4037685600701,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Porto,611.2551332165613,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Rome,1562.8177753497428,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Rotterdam,1829.4440957313589,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Seville,156.26457392767028,0.0,,,,0.5,0.5,False,True
Malaga,Strasbourg,1647.998183177412,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Stuttgart,1735.699635911198,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,The Hague,1839.5591119782623,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Toulouse,912.8193213433672,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Turin,1374.8148968723845,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Utrecht,1865.935672296497,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Valencia,467.64908181484907,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Venice,1700.8209137232777,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Vienna,2119.4067159773217,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Malaga,Zurich,1592.187223324419,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Marseille,Milan,386.81471138979396,222657.4351654601,0.0,222657.4351654601,0.0008317913634682068,1.0,0.0,True,False
Marseille,Munich,721.310123803897,147496.36370669672,0.0,147496.36370669672,0.0005510087789479198,1.0,0.0,True,False
Marseille,Murcia,805.9701334360244,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Marseille,Nantes,695.6908107535711,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Marseille,Naples,781.775145586484,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Marseille,Nice,158.60325590689487,0.0,726190.5775214743,726190.5775214743,0.0027128626994444675,0.0,1.0,False,True
Marseille,Nuremberg,811.7015714409629,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Marseille,Palermo,885.0140447489676,24230.223273926404,0.0,24230.223273926404,9.051793145457376e-05,1.0,0.0,True,False
Marseille,Palma,472.8228131880413,140085.03243309655,0.0,140085.03243309655,0.0005233219364196145,1.0,0.0,True,False
Marseille,Paris,660.5002009764091,245058.10782580412,1331695.2349999866,1576753.3428257906,0.0058903481570579475,0.1554194312895011,0.8445805687104989,True,True
Marseille,Porto,1175.1689273027343,59005.87148644114,0.0,59005.87148644114,0.00022043087965988714,1.0,0.0,True,False
Marseille,Rome,603.9966547372062,181570.5849536652,0.0,181570.5849536652,0.0006783013749893294,1.0,0.0,True,False
Marseille,Rotterdam,961.4767815870341,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Marseille,Seville,1163.898623411045,42364.225754810424,0.0,42364.225754810424,0.0001582619375664803,1.0,0.0,True,False
Marseille,Strasbourg,615.5758936347545,35002.234624700955,0.0,35002.234624700955,0.00013075941722439505,1.0,0.0,True,False
Marseille,Stuttgart,676.4524255641564,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Marseille,The Hague,979.5866665243818,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Marseille,Toulouse,319.64310052661205,52210.046030181424,528967.3025785901,581177.3486087716,0.0021711302784786506,0.08983496372520777,0.9101650362747922,True,True
Marseille,Turin,269.5967249133554,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Marseille,Utrecht,978.0249981580948,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Marseille,Valencia,641.3422606936907,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Marseille,Venice,601.3834219715823,57789.49670068599,0.0,57789.49670068599,0.00021588681383617116,1.0,0.0,True,False
Marseille,Vienna,1011.1707304806125,131793.40301726616,0.0,131793.40301726616,0.000492346524652918,1.0,0.0,True,False
Marseille,Zurich,515.7861442898981,121369.17715140447,0.0,121369.17715140447,0.0004534042767121643,1.0,0.0,True,False
Milan,Munich,348.2919932460105,918469.166101728,0.0,918469.166101728,0.0034311664436785685,1.0,0.0,True,False
Milan,Murcia,1191.7673752595633,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Milan,Nantes,846.6531429512596,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Milan,Naples,657.5090208914372,7951.837494216933,499228.30206076434,507180.13955498126,0.0018946955869267815,0.015678526965180795,0.9843214730348192,True,True
Milan,Nice,248.0823326299432,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Milan,Nuremberg,465.77291818541727,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Milan,Palermo,886.9612027280358,131417.57640698724,0.0,131417.57640698724,0.0004909425323345873,1.0,0.0,True,False
Milan,Palma,846.0893212774037,680872.0855013294,0.0,680872.0855013294,0.0025435643769350607,1.0,0.0,True,False
Milan,Paris,639.542522444418,1337810.1573928655,0.0,1337810.1573928655,0.00499771738613851,1.0,0.0,True,False
Milan,Porto,1514.404012653367,305167.31935665914,0.0,305167.31935665914,0.0011400272371995311,1.0,0.0,True,False
Milan,Rome,478.5981536825773,1029529.3223952084,856136.4630129138,1885665.7854081222,0.007044366219005476,0.5459765618923733,0.4540234381076267,True,True
Milan,Rotterdam,796.601252878005,40345.3082987881,0.0,40345.3082987881,0.00015071977710717812,1.0,0.0,True,False
Milan,Seville,1546.8886206312793,217824.60333824094,0.0,217824.60333824094,0.0008137371369296323,1.0,0.0,True,False
Milan,Strasbourg,363.72916748313276,209794.87762323895,0.0,209794.87762323895,0.0007837401305606606,1.0,0.0,True,False
Milan,Stuttgart,368.95153502915605,192298.17366105583,0.0,192298.17366105583,0.0007183769090985572,1.0,0.0,True,False
Milan,The Hague,817.5244320343432,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Milan,Toulouse,647.5424867623703,247876.4323092753,0.0,247876.4323092753,0.0009260031018005313,1.0,0.0,True,False
Milan,Turin,125.48353933254407,170886.89360878404,1895429.331938499,2066316.225547283,0.00771923016775626,0.0827012300905313,0.9172987699094687,True,True
Milan,Utrecht,794.5120933386872,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Milan,Valencia,1028.153858436649,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Milan,Venice,245.18599509512467,371561.54111936095,1194547.7069514634,1566109.2480708244,0.00585058453505027,0.23725135495947072,0.7627486450405293,True,True
Milan,Vienna,625.4244130232989,783136.2659847185,0.0,783136.2659847185,0.0029255972610156026,1.0,0.0,True,False
Milan,Zurich,217.1416510404874,775631.5479176391,638905.0014960488,1414536.549413688,0.005284347608864152,0.5483290963666729,0.45167090363332707,True,True
Munich,Murcia,1525.5151716900036,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Munich,Nantes,987.02307589025,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Munich,Naples,837.6194137760459,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Munich,Nice,594.9630913332446,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Munich,Nuremberg,150.89331097887444,0.0,1077406.5430309358,1077406.5430309358,0.004024915928683479,0.0,1.0,False,True
Munich,Palermo,1123.587646398849,93661.22164831427,0.0,93661.22164831427,0.0003498944250438153,1.0,0.0,True,False
Munich,Palma,1189.855766818452,475761.0106478645,0.0,475761.0106478645,0.0017773217383813093,1.0,0.0,True,False
Munich,Paris,684.0984068962148,984452.7466875294,0.0,984452.7466875294,0.0036776642640688577,1.0,0.0,True,False
Munich,Porto,1768.903398828656,220856.50552521055,0.0,220856.50552521055,0.0008250635498658436,1.0,0.0,True,False
Munich,Rome,698.3378073799264,714385.2096792305,0.0,714385.2096792305,0.0026687608574985804,1.0,0.0,True,False
Munich,Rotterdam,658.3265386319694,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Munich,Seville,1858.4011143889377,156807.9231918951,0.0,156807.9231918951,0.0005857943892036601,1.0,0.0,True,False
Munich,Strasbourg,287.25620490868647,163500.0534769157,0.0,163500.0534769157,0.0006107944803533118,1.0,0.0,True,False
Munich,Stuttgart,190.83262681742673,162355.25173846874,881603.7253903274,1043958.9771287962,0.0038999643571100483,0.1555188041823204,0.8444811958176797,True,True
Munich,The Hague,678.5300821498781,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Munich,Toulouse,931.2593199262782,172472.2247772756,0.0,172472.2247772756,0.0006443122229503683,1.0,0.0,True,False
Munich,Turin,452.1550500785497,99939.9577218514,0.0,99939.9577218514,0.00037335018090296047,1.0,0.0,True,False
Munich,Utrecht,635.9304577772267,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Munich,Valencia,1356.5518817529687,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Munich,Venice,305.7390024247576,265602.58090297575,284395.02508852247,549997.6059914982,0.0020546507160291104,0.48291588546856584,0.5170841145314342,True,True
Munich,Vienna,355.7169839051784,649421.3331722447,342993.11574960157,992414.4489218462,0.0037074071520711784,0.6543852055739138,0.3456147944260862,True,True
Munich,Zurich,241.86001578730415,566411.5010028412,0.0,566411.5010028412,0.0021159688395454585,1.0,0.0,True,False
Murcia,Nantes,1026.9326962205837,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Naples,1358.553543544004,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Nice,949.2413534444672,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Nuremberg,1604.5196425422293,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Palermo,1267.8662370757327,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Palma,371.89473016226094,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Paris,1240.1651353397065,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Porto,730.9011493264172,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Rome,1239.6964605338792,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Rotterdam,1609.9706569832067,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Seville,431.39618659258434,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Strasbourg,1377.92787711029,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Stuttgart,1458.162163557824,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,The Hague,1622.5794772090767,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Toulouse,661.0195774772449,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Turin,1075.306426487894,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Utrecht,1641.8841137304075,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Valencia,177.68176432164714,0.0,666065.9034979048,666065.9034979048,0.002488252258984744,0.0,1.0,False,True
Murcia,Venice,1388.0029031134434,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Vienna,1812.2871811511272,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Murcia,Zurich,1307.0327206239865,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Naples,1445.4726882418163,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Nice,790.4075878992171,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Nuremberg,964.9249636603936,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Palermo,1580.0587268196095,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Palma,915.3652619101663,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Paris,342.3947086295521,0.0,1674885.027063421,1674885.027063421,0.006256943089631356,0.0,1.0,False,True
Nantes,Porto,877.928253066103,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Rome,1259.3683314404273,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Rotterdam,679.950069412376,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Seville,1151.8655244462743,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Strasbourg,709.183428341393,0.0,361285.94930543326,361285.94930543326,0.0013496721191967153,0.0,1.0,False,True
Nantes,Stuttgart,816.3880520344727,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,The Hague,684.7277689430622,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Toulouse,464.8146239583397,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Turin,750.284223951581,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Utrecht,723.7003305090326,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Valencia,866.2060967310557,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Venice,1082.920975703929,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Vienna,1342.579376968412,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nantes,Zurich,761.6357032791069,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Nice,657.2163513159053,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Nuremberg,988.4404699164962,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Palermo,313.92329608338474,0.0,573635.0024737362,573635.0024737362,0.002142953997858386,0.0,1.0,False,True
Naples,Palma,996.0468897995294,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Paris,1291.1580347981987,8523.465624494682,0.0,8523.465624494682,3.184149268585765e-05,1.0,0.0,True,False
Naples,Porto,1914.7405898107763,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Rome,186.69299589166855,0.0,1265897.1651460447,1265897.1651460447,0.004729068796758994,0.0,1.0,False,True
Naples,Rotterdam,1438.9956548959292,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Seville,1784.0064121324742,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Strasbourg,1001.5038823499663,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Stuttgart,968.3722068963264,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,The Hague,1460.128838543648,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Toulouse,1098.0776493881,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Turin,711.4846643449588,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Utrecht,1430.0042548818794,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Valencia,1252.617939531084,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Venice,533.4136907261795,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Vienna,834.7253009458644,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Naples,Zurich,855.6894876638847,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Nuremberg,702.4842779186774,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Palermo,804.7698454199718,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Palma,598.4778447115312,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Paris,685.8025708752173,0.0,1114542.2570974026,1114542.2570974026,0.004163645480713743,0.0,1.0,False,True
Nice,Porto,1331.5366020583742,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Rome,472.861446856759,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Rotterdam,937.1590489182393,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Seville,1318.7080602715387,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Strasbourg,543.9714056772115,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Stuttgart,583.533603562185,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,The Hague,956.8079600620381,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Toulouse,468.45921533107094,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Turin,155.6753594343862,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Utrecht,946.1517621352924,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Valencia,790.3139761993564,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Venice,445.1456270339732,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Vienna,863.0644278356867,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nice,Zurich,419.4453433837173,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Palermo,1273.80859460258,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Palma,1284.493144567859,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Paris,637.936714169072,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Porto,1787.5843262477204,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Rome,848.1903781127633,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Rotterdam,539.5081049996779,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Seville,1914.5840204603323,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Strasbourg,261.51006005335506,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Stuttgart,157.19424116253253,0.0,664626.9738831747,664626.9738831747,0.002482876785108106,0.0,1.0,False,True
Nuremberg,The Hague,558.5330988996521,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Toulouse,981.6144746776107,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Turin,550.3805245904896,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Utrecht,510.94184914056643,0.0,171485.27063152814,171485.27063152814,0.0006406252140976803,0.0,1.0,False,True
Nuremberg,Valencia,1431.3489713399717,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Venice,456.5236794097191,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Nuremberg,Vienna,411.44848875185255,0.0,322827.6227784849,322827.6227784849,0.0012060016244980578,0.0,1.0,False,True
Nuremberg,Zurich,297.76352701012354,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palermo,Palma,941.2033155209534,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palermo,Paris,1485.035253520898,145177.82954889094,0.0,145177.82954889094,0.0005423473269423501,1.0,0.0,True,False
Palermo,Porto,1906.4749984697057,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palermo,Rome,426.0206618361607,133939.9234530184,0.0,133939.9234530184,0.0005003653772847195,1.0,0.0,True,False
Palermo,Rotterdam,1683.551510479149,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palermo,Seville,1698.991898213607,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palermo,Strasbourg,1248.54253992266,21144.14714482913,0.0,21144.14714482913,7.898913849384936e-05,1.0,0.0,True,False
Palermo,Stuttgart,1232.6836595892123,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palermo,The Hague,1704.4830196600394,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palermo,Toulouse,1171.8235316707548,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palermo,Turin,905.4022408900062,14965.013421755482,0.0,14965.013421755482,5.5905471601035385e-05,1.0,0.0,True,False
Palermo,Utrecht,1680.515049407715,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palermo,Valencia,1199.3761292179724,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palermo,Venice,818.4619888896585,37646.0184314428,0.0,37646.0184314428,0.000140635918926172,1.0,0.0,True,False
Palermo,Vienna,1148.1427981673994,88847.59713413645,0.0,88847.59713413645,0.00033191195212573573,1.0,0.0,True,False
Palermo,Zurich,1100.556126024365,72616.8609099154,0.0,72616.8609099154,0.0002712780631024244,1.0,0.0,True,False
Palma,Paris,1032.6130976990175,798519.1908484052,0.0,798519.1908484052,0.00298306394312746,1.0,0.0,True,False
Palma,Porto,969.4643202303381,216983.72186980746,0.0,216983.72186980746,0.0008105958183268033,1.0,0.0,True,False
Palma,Rome,869.529812920232,600947.1825694072,0.0,600947.1825694072,0.0022449853335925166,1.0,0.0,True,False
Palma,Rotterdam,1380.7968647833397,23760.416122522918,0.0,23760.416122522918,8.876285181511496e-05,1.0,0.0,True,False
Palma,Seville,788.6812149147402,161693.8741296323,0.0,161693.8741296323,0.00060404705518501,1.0,0.0,True,False
Palma,Strasbourg,1081.2312000962324,111569.64782884918,0.0,111569.64782884918,0.0004167957356567188,1.0,0.0,True,False
Palma,Stuttgart,1148.0435103508355,101384.5753046943,0.0,101384.5753046943,0.0003787469035770993,1.0,0.0,True,False
Palma,The Hague,1396.5019636119196,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palma,Toulouse,459.7268874053597,172831.72188486115,0.0,172831.72188486115,0.0006456552124133487,1.0,0.0,True,False
Palma,Turin,738.3316847640401,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palma,Utrecht,1405.213280865549,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palma,Valencia,260.0910879005431,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Palma,Venice,1026.2076431300036,185213.9506989599,0.0,185213.9506989599,0.0006919120597555489,1.0,0.0,True,False
Palma,Vienna,1456.200551338235,436170.9355352941,0.0,436170.9355352941,0.0016294233197490175,1.0,0.0,True,False
Palma,Zurich,988.4411544681401,380539.9783893146,0.0,380539.9783893146,0.0014216002589062064,1.0,0.0,True,False
Paris,Porto,1212.8297490327047,387584.3597846421,0.0,387584.3597846421,0.0014479162703219279,1.0,0.0,True,False
Paris,Rome,1106.9638024259823,1069895.653228021,0.0,1069895.653228021,0.0039968571608934725,1.0,0.0,True,False
Paris,Rotterdam,373.154272491281,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Paris,Seville,1441.233619036555,268846.5199184287,0.0,268846.5199184287,0.0010043419982829393,1.0,0.0,True,False
Paris,Strasbourg,396.9610471483523,251303.47099207566,1766784.7026960568,2018088.1736881325,0.007539062472105192,0.12452551591579324,0.8754744840842068,True,True
Paris,Stuttgart,499.83534645829434,221115.62006986688,0.0,221115.62006986688,0.0008260315356878035,1.0,0.0,True,False
Paris,The Hague,384.0263363258866,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Paris,Toulouse,587.8044524992531,307448.3765890141,931540.3492752982,1238988.7258643121,0.004628545733685349,0.24814461194918436,0.7518553880508156,True,True
Paris,Turin,583.706744232933,155601.3190561081,546447.3335820117,702048.6526381199,0.0026226746282464416,0.22163893979626342,0.7783610602037365,True,True
Paris,Utrecht,409.9431344960271,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Paris,Valencia,1065.226179824077,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Paris,Venice,844.3272674209836,358127.38316802314,0.0,358127.38316802314,0.0013378725220618227,1.0,0.0,True,False
Paris,Vienna,1033.618043469879,867265.9935325953,0.0,867265.9935325953,0.003239884456200687,1.0,0.0,True,False
Paris,Zurich,489.0145104526957,810119.8944430645,628244.6032639011,1438364.4977069655,0.005373362743637382,0.5632229492138843,0.43677705078611573,True,True
Porto,Rome,1756.017065206795,263265.2542756147,0.0,263265.2542756147,0.0009834918139831666,1.0,0.0,True,False
Porto,Rotterdam,1556.4915135852834,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Porto,Seville,476.2751825573066,89006.63123744799,0.0,89006.63123744799,0.00033250606295582387,1.0,0.0,True,False
Porto,Strasbourg,1526.5438237017856,52300.77073549608,0.0,52300.77073549608,0.00019538233415914628,1.0,0.0,True,False
Porto,Stuttgart,1630.813824899072,47471.356802901944,0.0,47471.356802901944,0.00017734087600276496,1.0,0.0,True,False
Porto,The Hague,1560.095579166623,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Porto,Toulouse,869.2250749338407,76664.23016105442,0.0,76664.23016105442,0.0002863980018790589,1.0,0.0,True,False
Porto,Turin,1390.163827751197,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Porto,Utrecht,1600.9747637753314,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Porto,Valencia,722.0327275000454,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Porto,Venice,1755.1610341636413,83729.94893740135,0.0,83729.94893740135,0.0003127937243057234,1.0,0.0,True,False
Porto,Vienna,2113.769727675028,203394.9815504959,0.0,203394.9815504959,0.0007598317518602328,1.0,0.0,True,False
Porto,Zurich,1527.0921243103674,175372.655460149,0.0,175372.655460149,0.0006551474918941585,1.0,0.0,True,False
Rome,Rotterdam,1269.555503530281,32773.422289750924,0.0,32773.422289750924,0.0001224331430551755,1.0,0.0,True,False
Rome,Seville,1656.4856306745571,190765.27903787693,0.0,190765.27903787693,0.0007126504059269045,1.0,0.0,True,False
Rome,Strasbourg,832.0298600507729,159160.6758777599,0.0,159160.6758777599,0.0005945836728986991,1.0,0.0,True,False
Rome,Stuttgart,809.0766794255891,147056.8412084679,0.0,147056.8412084679,0.0005493668350451482,1.0,0.0,True,False
Rome,The Hague,1290.6388722388308,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Rome,Toulouse,922.8223922841569,205659.8480657613,0.0,205659.8480657613,0.0007682927152473576,1.0,0.0,True,False
Rome,Turin,525.5985972435622,115626.51181570365,532935.6480522833,648562.159867987,0.0024228627391202585,0.17828131052116747,0.8217186894788325,True,True
Rome,Utrecht,1263.4364142289248,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Rome,Valencia,1118.5569432546001,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Rome,Venice,394.46986425782615,301288.5064789174,912792.88040434,1214081.3868832574,0.004535498270724947,0.24816170458915734,0.7518382954108427,True,True
Rome,Vienna,764.7989188236836,668845.9985904589,0.0,668845.9985904589,0.002498637984868492,1.0,0.0,True,False
Rome,Zurich,684.5045299567624,553799.1883463459,0.0,553799.1883463459,0.0020688524576773317,1.0,0.0,True,False
Rotterdam,Seville,1811.6380747047097,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Rotterdam,Strasbourg,437.7840403279544,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Rotterdam,Stuttgart,482.5250378784966,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Rotterdam,The Hague,21.13463282340582,0.0,2157360.760135632,2157360.760135632,0.008059349317630124,0.0,1.0,False,True
Rotterdam,Toulouse,952.1430208951805,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Rotterdam,Turin,797.5204660843525,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Rotterdam,Utrecht,47.82988969556735,0.0,2248753.8449733146,2248753.8449733146,0.008400770562297788,0.0,1.0,False,True
Rotterdam,Valencia,1433.9046955574167,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Rotterdam,Venice,922.2095751824519,0.0,0.0,0.0,0.0,0.5,0.5,False,False
